NPI_DOC,PFNAME,PLNAME,NPI_ORG,ORG_NAME,DOC_SPECIALTY,DOC_CITY,DOC_COUNTY,DOC_STATE,DOC_ZIP
1467895078,AMIT,PATEL,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77024
1073567988,ANGELA,TSENG,1073567988,unk,Cardiovascular Disease Physician,MCKINNEY,"Collin ",TX,75070
1487694220,WILLIAM,ANDERSON,1487694220,unk,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,FORT WORTH,"Tarrant ",TX,76104
1821123969,MAZIAR,MAHJOOBI,1548541733,TEXOMACARE SPECIALTY PHYSICIANS,Interventional Cardiology Physician,DENISON,"Grayson ",TX,75020
1629136692,DAVID,BRENNEN,1083631071,"MAGELLA MEDICAL ASSOCIATES BILLING, INC.",Pediatric Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1821058512,DAN,GIEBEL,1093779704,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1386690360,HECTOR,SOTO,1588008247,RENAISSANCE CARDIOLOGY GROUP,Cardiovascular Disease Physician,EDINBURG,"Hidalgo ",TX,78539
1891011573,BRIAN,GREET,1699062349,SPECIALTY ASSOCIATES OF WEST HOUSTON PLLC,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77025
1770519084,SUBBAREDDY,KONDA,1093779704,SCOTT & WHITE CLINIC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,ROUND ROCK,"Williamson ",TX,78665
1528218286,AMARINDER,BINDRA,1760488936,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75246
1588628739,KENNETH,JOHNSON,1437160215,"HEARTPLACE, PA",Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75218
1265408702,STUART,DAMORE,1093779704,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,CEDAR PARK,"Williamson ",TX,78613
1437145174,CHARLES,BAILEY,1770198665,"NA MEDICAL, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78745
1508862525,WILLIAM,OGDEN,1588721500," OF SANTA CLARA",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78201
1871588012,BRENT,DAVIS,1609382662,ETMC PHYSICIAN GROUP INC.,Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1780905810,VANESSA,MEDRANO,1053352914,BAYLOR COLLEGE OF MEDICINE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1366465858,KURTIS,KRUEGER,1205242088,"CITIZEN'S MEDICAL CENTER  OF VICTORIA",Interventional Cardiology Physician,VICTORIA,"Victoria ",TX,77901
1588661094,JUAN,ESCOBAR,1598958431,"BHS PHYSICIANS NETWORK, INC",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79902
1710985916,PARESH,RAWAL,1649247396,"AMARILLO HEART GROUP, LLP",Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1972559177,SATYAM,SARMA,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1679508485,PALUR,BALAKRISHNAN,1902820491,PREMIER HEART SPECIALISTS P A,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77089
1255392494,MARK,LAWRENCE,1396961322,HENDRICK PROVIDER NETWORK,Interventional Cardiology Physician,TEMPLE,"Bell ",TX,76508
1366547390,VICKY,CHAPPELL,1548541733,TEXOMACARE SPECIALTY PHYSICIANS,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SHERMAN,"Grayson ",TX,75090
1093973661,JORGE,MASSARE-RODRIGUEZ,1407047863,REGIONAL CLINICS OF LONGVIEW,Clinical Cardiac Electrophysiology Physician,LONGVIEW,"Gregg ",TX,75605
1073762084,MOHAMMAD,ANSARI,1801844402,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK,Interventional Cardiology Physician,LUBBOCK,"Lubbock ",TX,79430
1255330569,MOHAMMED,ISLAM,1801893284,GULF COAST CARDIOLOGY GROUP PLLC,Cardiovascular Disease Physician,PORT ARTHUR,"Jefferson ",TX,77642
1639154461,TIMOTHY,HADDEN,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,FT WORTH,"Tarrant ",TX,76104
1629491246,AMIT,TAGGARSE,1588008247,RENAISSANCE CARDIOLOGY GROUP,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,MCALLEN,"Hidalgo ",TX,78504
1598750739,ROBERT,SMITH,1609382662,ETMC PHYSICIAN GROUP INC.,Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1942266168,ROBERTA,BOGAEV,1477112225,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1780680496,CHARLES,SHOULTZ,1982607735,WACO CARDIOLOGY ASSOCIATES,Interventional Cardiology Physician,WACO,"McLennan ",TX,76712
1104956119,DILEEP,MENON,1588008247,RENAISSANCE CARDIOLOGY GROUP,Interventional Cardiology Physician,RIO GRANDE CITY,"Starr ",TX,78582
1649260373,JEFFREY,CARR,1144632621,ALIGNED PROVIDERS OF EAST TEXAS,Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1306886387,VINH,NGUYEN,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78745
1730142688,JAMES,KNIGHT,1205242088,"CITIZEN'S MEDICAL CENTER  OF VICTORIA",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78201
1548211477,GEORGE,PALOMINO,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,LIVE OAK,"Bexar ",TX,78233
1306176235,LEVI,RICE,1912957200,MEDHEALTH,Interventional Cardiology Physician,MANSFIELD,"Tarrant ",TX,76063
1669673224,ANDREW,OWENS,1437480829,NORTH TEXAS ARRHYTHMIA ASSOCIATES PA,Clinical Cardiac Electrophysiology Physician,DENTON,"Denton ",TX,76201
1558315598,PATRICK,HOGAN,1952320822,LEACHMAN CARDIOLOGY ASSOCIATES PA,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1861429243,ALI,JAFFAR,1205866753,ALI JAFFAR MD PA,Cardiovascular Disease Physician,AMARILLO,"Randall ",TX,79119
1023286317,KAI,SUN,1770587149,SHANNON CLINIC,Cardiovascular Disease Physician,SAN ANGELO,"Tom Green ",TX,76904
1922181916,ALFRED,CHU,1649247396,"AMARILLO HEART GROUP, LLP",Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1902913981,ANDREA,CARPENTER,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78229
1437149630,SUBRATA,TALUKDAR,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78216
1154405116,KODLIPET,DHARMASHANKAR,1245245067,SID ACHARYA MD PA,Cardiovascular Disease Physician,TEXAS CITY,"Galveston ",TX,77591
1649258757,TU KHAC,LE,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,BEDFORD,"Tarrant ",TX,76022
1083601520,JOHN,HOLLOWELL,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,PLANO,"Collin ",TX,75024
1568466365,KEDARNATH,VAIDYA,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,THE WOODLANDS,"Montgomery ",TX,77384
1801055843,CHESNEY,CASTLEBERRY,1083631071,"MAGELLA MEDICAL ASSOCIATES BILLING, INC.",Pediatric Cardiology Physician,AUSTIN,"Travis ",TX,78722
1578553764,JOSE,DIAZ,1275503393,"M. REZA MIZANI, M.D., P.A.",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78207
1073847042,SCOTT,BASSETT,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Interventional Cardiology Physician,THE WOODLANDS,"Montgomery ",TX,77380
1386808012,ALBERT,HICKS,1689623175,UNIVERSITY OF MARYLAND PHYSICIANS P.A.,Advanced Heart Failure and Transplant Cardiology Physician,TEMPLE,"Bell ",TX,76508
1518245935,NIKHIL,NALLURI,1124116132,VISHU LAMMATA MD PA,Interventional Cardiology Physician,DESOTO,"Dallas ",TX,75115
1225139736,HINH,NGUYEN,1922252717,"METHODIST PHYSICIAN PRACTICES, PLLC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78212
1063651156,AMYN,MALIK,1063651156,unk,Cardiovascular Disease Physician,GRAPEVINE,"Tarrant ",TX,76051
1487761961,KIRIT,DESAI,1659641918,K. DESAI M.D. P.A.,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77074
1316916711,DAVID,FIXLER,1750351375,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Pediatric Cardiology Physician,DALLAS,"Dallas ",TX,75390
1194717652,DAVID,CARLSON,1396961322,HENDRICK PROVIDER NETWORK,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,ABILENE,"Taylor ",TX,79601
1760575278,KIRAN,CHERUKU,1598958431,"BHS PHYSICIANS NETWORK, INC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78217
1821093154,LUIS,PADULA,1437153244,"HEART CLINIC, PLLC",Interventional Cardiology Physician,MCALLEN,"Hidalgo ",TX,78503
1982690988,AMIN,KARIM,1457573594,ANGIOCARDIAC CARE OF TEXAS P.A.,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77025
1205048048,CHRISTOPHER,GALLAGHER,1013303080,"ACCESS PHYSICIANS, PLLC",Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75231
1508070061,UGOCHUKWU,OGWUDU,1093779704,SCOTT & WHITE CLINIC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,TEMPLE,"Bell ",TX,76508
1841426194,JU,KIM,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1265489348,POONGODHAI,RAMACHANDRAN,1285664763,PERMIAN PREMIER HEALTH SERVICES INC,Cardiovascular Disease Physician,TEXARKANA,"Bowie ",TX,75501
1154342277,ANITA,DESWAL,1073574810,PHYSICIANS REFERRAL SERVICE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1134237951,PING,WONG,1750476230,"CARDIOVASCULAR ASSOCIATION, P.L.L.C",Interventional Cardiology Physician,HUMBLE,"Harris ",TX,77338
1174605497,SANGEETA,SAIKIA,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,SUGAR LAND,"Fort Bend ",TX,77478
1588994271,HISHAM,QANDEEL,1033162326,EDWARD W. SPARROW HOSPITAL ASSOCIATION,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,FORT WORTH,"Tarrant ",TX,76104
1942267802,MICHAEL,KWAN,1922252717,"METHODIST PHYSICIAN PRACTICES, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1558323733,MICHAEL,WATKINS,1730412388,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,KYLE,"Hays ",TX,78640
1629053061,DAVID,ZIENTEK,1588997233,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78731
1003174954,ALVIN,CHANDRA,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1275950321,ROBERTO,RAMIREZ,1235294232,"EL PASO CARDIOLOGY ASSOCIATES, P.A.",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79902
1083632293,SCOTT,GREENBERG,1235135906,HEALTHTEXAS PROVIDER NETWORK,Clinical Cardiac Electrophysiology Physician,BEDFORD,"Tarrant ",TX,76021
1326007477,PAUL,GRAYBURN,1801228366,"PAUL A. GRAYBURN, MD, PA",Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75226
1184950503,CURTISS,MOORE,1912957200,MEDHEALTH,Clinical Cardiac Electrophysiology Physician,MANSFIELD,"Tarrant ",TX,76063
1346231750,PRAKASH,DESAI,1649247396,"AMARILLO HEART GROUP, LLP",Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1922082411,DAVID,TURBAY,1255632873,"DAVID TURBAY, MD, PLLC",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79905
1316988215,ANNA,HARKINS,1275574139,DAVID HAMER MD PA,Cardiovascular Disease Physician,PASADENA,"Harris ",TX,77505
1487948030,AAMIR,ABBAS,1033157821,UT PHYSICIANS,Advanced Heart Failure and Transplant Cardiology Physician,HOUSTON,"Harris ",TX,77030
1619964939,JOHN,HAYS,1083630610,CONCORD MEDICAL GROUP PLLC,Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78705
1760472948,IMAM,TJAHJA,1386150985,"CARDIOVASCULAR INSTITUTE OF SOUTH TEXAS, PLLC",Cardiovascular Disease Physician,HELOTES,"Bexar ",TX,78023
1669735734,SHISHIR,SHARMA,1245490747,"HEARTPLACE, PA",Cardiovascular Disease Physician,ARLINGTON,"Tarrant ",TX,76012
1831230127,FRANK,WONG,1083631071,"MAGELLA MEDICAL ASSOCIATES BILLING, INC.",Pediatric Cardiology Physician,AUSTIN,"Travis ",TX,78722
1295770444,NAGINDER,SHARMA,1912315045,NORTH TEXAS HEART AND VASCULAR PLLC,Interventional Cardiology Physician,BURLESON,"Johnson ",TX,76028
1124062005,ROBERT,EDMONSON,1356892558,"PREMIER CARDIOVASCULAR CARE OF DALLAS, PLLC",Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75208
1881940369,VINH,NGUYEN,1104826734,ALLEGHENY CLINIC,Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1417972688,JIANWEI,FENG,1023132529,JF SOUTHWEST HEART CLINIC PA,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77072
1619927373,GEORGE,KHAMMAR,1396762357,"HEART CENTER OF NORTH TEXAS, PA",Interventional Cardiology Physician,FORT WORTH,"Tarrant ",TX,76104
1013183870,HTUT,WIN,1487746020,HOUSTON CARDIOVASCULAR ASSOC INC,Cardiovascular Disease Physician,SUGAR LAND,"Fort Bend ",TX,77479
1184983686,MOHAMMAD,ALGHROUZ,1366416919,"ADVANCED CARDIOVASCULAR SPECIALISTS, LLP",Cardiovascular Disease Physician,BEAUMONT,"Jefferson ",TX,77702
1861541922,AMISH,DAVE,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77030
1720004708,DAVID,LEVINE,1912957200,MEDHEALTH,Clinical Cardiac Electrophysiology Physician,DALLAS,"Dallas ",TX,75208
1932137767,KEVIN,GALLAGHER,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,FREDERICKSBURG,"Gillespie ",TX,78624
1790865053,BISWAJIT,KAR,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1538274824,OSCAR,MUNOZ,1255690046,"LAS PALMAS DEL SOL CARDIOLOGY, PLLC",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79936
1417116500,FEDERICO,AZPURUA,1437153244,"HEART CLINIC, PLLC",Interventional Cardiology Physician,MCALLEN,"Hidalgo ",TX,78503
1184979981,GABRIELA,ORGERON,1407047863,REGIONAL CLINICS OF LONGVIEW,Cardiovascular Disease Physician,LONGVIEW,"Gregg ",TX,75605
1477557387,DAVID,DOBRIN,1235294232,"EL PASO CARDIOLOGY ASSOCIATES, P.A.",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79902
1306953104,SACHIN,GUPTA,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Advanced Heart Failure and Transplant Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1952741548,BESHER,SADAT,1891702833,HENRY FORD HEALTH SYSTEM,Advanced Heart Failure and Transplant Cardiology Physician,GALVESTON,"Galveston ",TX,77555
1801895222,SERGIO,TAVARES,1801895222,unk,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,CORPUS CHRISTI,"Nueces ",TX,78411
1730319252,ROBERT,WIDMER,1093779704,SCOTT & WHITE CLINIC,Interventional Cardiology Physician,TEMPLE,"Bell ",TX,76508
1407048549,ABHIJEET,DHOBLE,1033157821,UT PHYSICIANS,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1447332457,VARADENDRA,PANCHAMUKHI,1689984585,"CARDIOLOGY SPECIALISTS OF NORTH TEXAS, PLLC",Interventional Cardiology Physician,MCKINNEY,"Collin ",TX,75069
1487653622,DAVID,SAMUELS,1487746020,HOUSTON CARDIOVASCULAR ASSOC INC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1962444166,CHARLES,MELTON,1215974076,JAMES M HURLEY MD PA,Cardiovascular Disease Physician,TEXARKANA,"Bowie ",TX,75503
1932139953,MICHAEL,BLANC,1538656186,"HPN PHYSICIAN BILLING, LLC",Interventional Cardiology Physician,SAN ANGELO,"Tom Green ",TX,76904
1609814912,KHANH,HOANG,1689984585,"CARDIOLOGY SPECIALISTS OF NORTH TEXAS, PLLC",Cardiovascular Disease Physician,MCKINNEY,"Collin ",TX,75069
1558383877,ASHOK,KOUL,1891028379,"UNION ASSOCIATED PHYSICIANS CLINIC, LLC",Clinical Cardiac Electrophysiology Physician,SAN ANGELO,"Tom Green ",TX,76903
1578760906,JOSE,CUELLAR SILVA,1588261002,CARDIAC RHYTHM CENTER PLLC,Clinical Cardiac Electrophysiology Physician,WEBSTER,"Harris ",TX,77598
1669472544,EDWARD,ASSI,1598958431,"BHS PHYSICIANS NETWORK, INC",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79902
1093030934,RAMON,KUMAR,1285684225,CHRISTUS TRINITY CLINIC,Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1801884382,THEODORE,TAKATA,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Clinical Cardiac Electrophysiology Physician,FORT WORTH,"Tarrant ",TX,76104
1295843019,RICKY,GANIM,1750476230,"CARDIOVASCULAR ASSOCIATION, P.L.L.C",Interventional Cardiology Physician,HUMBLE,"Harris ",TX,77338
1396740239,PRADIP,MORBIA,1801893284,GULF COAST CARDIOLOGY GROUP PLLC,Cardiovascular Disease Physician,PORT ARTHUR,"Jefferson ",TX,77642
1770843724,RANDALL,GALE,1689984585,"CARDIOLOGY SPECIALISTS OF NORTH TEXAS, PLLC",Cardiovascular Disease Physician,NORTH RICHLAND HILLS,"Tarrant ",TX,76182
1376569061,AMILCAR,AVENDANO,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Interventional Cardiology Physician,SHENANDOAH,"Montgomery ",TX,77380
1992966485,GAL,LEVY,1942241146,UTMB FACULTY GROUP PRACTICE,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,GALVESTON,"Galveston ",TX,77550
1982893129,SHAHID,RAHMAN,1982895744,GREATER HOUSTON HEART SPECIALISTS P.A.,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77094
1154327203,DANIEL,CALDWELL,1932370814,DANIEL W CALDWELL MD PA,Cardiovascular Disease Physician,DENTON,"Denton ",TX,76210
1194746172,OSCAR,ROSALES,1487746020,HOUSTON CARDIOVASCULAR ASSOC INC,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1013946789,EYAL,PORAT,1699062349,SPECIALTY ASSOCIATES OF WEST HOUSTON PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77004
1841284668,MARK,CUA,1023078078,"HEART INSTITUTE OF BROWNSVILLE,LLP",Cardiovascular Disease Physician,BROWNSVILLE,"Cameron ",TX,78520
1427035450,PATRICK,COOK,1972539492,"MEDICAL CLINIC OF HOUSTON, L.L.P.",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77005
1669730529,AHMED,ALMUSTAFA,1942241146,UTMB FACULTY GROUP PRACTICE,Cardiovascular Disease Physician,GALVESTON,"Galveston ",TX,77555
1003104605,PREETHAM REDDY,MUSKULA,1841235108,"MERCY CLINIC ADULT HOSPITALISTS - ST. LOUIS, LLC",Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1326075920,ROBERT,CARD,1538447586,EAST HOUSTON SPECIALISTS PLLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1295793677,MARC,PIENIEK,1417117912,"HEARTPLACE, PA",Cardiovascular Disease Physician,PLANO,"Collin ",TX,75075
1003217522,SRIKANTH,KONERU,1881026664,BAYLOR COLLEGE OF MEDICINE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1447307871,DONALD,ROBERTSON,1457696916,BSA PHYSICIANS GROUP INC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,LUBBOCK,"Lubbock ",TX,79415
1821046582,RICHARD,SNYDER,1437160215,"HEARTPLACE, PA",Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75230
1881629541,MORDECAI,KLEIN,1336388206,"MORDECAI N. KLEIN, MD, PA",Cardiovascular Disease Physician,PLANO,"Collin ",TX,75093
1033238019,RAFAEL,GONZALEZ,1093779704,SCOTT & WHITE CLINIC,Interventional Cardiology Physician,ROUND ROCK,"Williamson ",TX,78665
1174550834,DAVID,HARPER,1053767897,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75231
1356586994,MOLHAM,ALDEIRI,1275574139,DAVID HAMER MD PA,Cardiovascular Disease Physician,WEBSTER,"Harris ",TX,77598
1871704577,YUSUKE,YAHAGI,1205242088,"CITIZEN'S MEDICAL CENTER  OF VICTORIA",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,WACO,"McLennan ",TX,76712
1225087562,WILLIAM,WALLACE,1275553463,"MONUMENT HEALTH RAPID CITY HOSPITAL, INC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,DECATUR,"Wise ",TX,76234
1679571376,JAWAD,SHAIKH,1386833580,JAWAD ZAR SHAIKH MD PA,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78251
1881663342,REENU,ROSE,1578883187,"FETAL CARE CONSULTANTS, LLC.",Pediatric Cardiology Physician,DALLAS,"Dallas ",TX,75246
1417952029,DIA,ABOCHAMH,1801893284,GULF COAST CARDIOLOGY GROUP PLLC,Cardiovascular Disease Physician,PORT ARTHUR,"Jefferson ",TX,77642
1245210327,RICHARD,AMMAR,1417117912,"HEARTPLACE, PA",Interventional Cardiology Physician,ALLEN,"Collin ",TX,75013
1134114093,TYRUS,FRERKING,1225096472,HOOD MEDICAL GROUP,Cardiovascular Disease Physician,GRANBURY,"Hood ",TX,76048
1205181674,MICHAEL,CAVAZOS,1922252717,"METHODIST PHYSICIAN PRACTICES, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78212
1225047046,DEBABRATA,MUKHERJEE,1598705055,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79905
1144245549,DAVID,DAVIS,1902266208,"NORTH TEXAS COMPREHENSIVE CARDIOLOGY, PLLC",Cardiovascular Disease Physician,SHERMAN,"Grayson ",TX,75092
1144205857,KARA,THOMPSON,1073574810,PHYSICIANS REFERRAL SERVICE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1568650281,SRILATHA,ALAPATI,1386675940,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER AMARILLO,Pediatric Cardiology Physician,AMARILLO,"Potter ",TX,79106
1518165521,VINAY,JULAPALLI,1740598580,INTEGRAL CARDIOVASCULAR CENTER PLLC,Interventional Cardiology Physician,SPRING,"Harris ",TX,77388
1073531448,KENNETH,GOULD,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1790741676,SYED,UMER,1073657318,"SYED J. UMER, MD, PA",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78251
1427064088,JAMES,DANIELS,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Clinical Cardiac Electrophysiology Physician,DALLAS,"Dallas ",TX,75390
1902873300,JOHN,BRET,1437160215,"HEARTPLACE, PA",Interventional Cardiology Physician,GARLAND,"Dallas ",TX,75044
1316108244,MUJEEB,BASIT,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75235
1528178902,TERRY,GERBER,1528178902,unk,Cardiovascular Disease Physician,MARSHALL,"Harrison ",TX,75670
1740349471,GEORGE,CARAYANNOPOULOS,1942241146,UTMB FACULTY GROUP PRACTICE,Clinical Cardiac Electrophysiology Physician,GALVESTON,"Galveston ",TX,77555
1669485371,BHARAT,PATEL,1548448780,BHARAT S PATEL MDPA,Cardiovascular Disease Physician,WEBSTER,"Harris ",TX,77598
1780799015,DALE,YOO,1376188227,HEART RHYTHM SPECIALISTS PLLC,Clinical Cardiac Electrophysiology Physician,FRISCO,"Collin ",TX,75035
1043462609,ALDO,RAFAEL YARIHUAMAN,1760488936,HEALTHTEXAS PROVIDER NETWORK,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,DALLAS,"Dallas ",TX,75226
1033167903,JOEL,ROFFMAN,1417117912,"HEARTPLACE, PA",Cardiovascular Disease Physician,PLANO,"Collin ",TX,75093
1841295334,RUPIN,KADAKIA,1225160823,"HEART CARE CENTER OF NORTHWEST HOUSTON, PA",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77070
1891892550,RICHARD,READINGER,1750369203,"COOK CHILDREN'S PHYSICIAN NETWORK",Pediatric Cardiology Physician,FORT WORTH,"Tarrant ",TX,76104
1033108196,DOUGLAS,BLACK,1285664763,PERMIAN PREMIER HEALTH SERVICES INC,Interventional Cardiology Physician,TEXARKANA,"Bowie ",TX,75501
1134153794,SYED,RAZA,1487669248,LIEBER AND MOORE CARDIOLOGY ASSOCIATES PA,Cardiovascular Disease Physician,KINGWOOD,"Harris ",TX,77339
1649241803,ERIC,TIBLIER,1922079128,"DR. ERIC TIBLIER, P.A.",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78705
1386674901,GREGORY,PEPPER,1699062349,SPECIALTY ASSOCIATES OF WEST HOUSTON PLLC,Cardiovascular Disease Physician,SUGAR LAND,"Fort Bend ",TX,77479
1467599134,SUKESH,BURJONROPPA,1801939244,"FORT WORTH HEART, P.A.",Interventional Cardiology Physician,FORT WORTH,"Tarrant ",TX,76104
1851334908,MIGUEL,VALDERRABANO,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77030
1770878670,JAMES,"O'NEILL",1003985102,MEMORIAL HERMANN MEDICAL GROUP,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1295730828,MICHAEL,LENIS,1730412388,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,ROUND ROCK,"Williamson ",TX,78665
